0, 20, 0, 1
0, 20, 0, 9
0, 20, 0, 17
0, 20, 0, 22
0, 20, 0, 24
0, 20, 0, 27
0, 20, 0, 29
0, 20, 0, 36
0, 2, 0, 16
0, 2, 0, 23
0, 4, 0, 38
0, 32, 0, 15
0, 32, 0, 31
0, 25, 0, 26
0, 34, 0, 28
0, 34, 0, 39
1, 17, 1, 0
1, 17, 1, 2
1, 17, 1, 3
1, 17, 1, 5
1, 17, 1, 6
1, 17, 1, 7
1, 17, 1, 9
1, 17, 1, 12
1, 17, 1, 13
1, 17, 1, 14
1, 17, 1, 16
1, 17, 1, 19
1, 17, 1, 20
1, 17, 1, 22
1, 17, 1, 23
1, 17, 1, 24
1, 17, 1, 25
1, 17, 1, 26
1, 17, 1, 27
1, 17, 1, 28
1, 17, 1, 30
1, 17, 1, 31
1, 17, 1, 32
1, 17, 1, 33
1, 17, 1, 34
1, 17, 1, 35
1, 17, 1, 36
1, 17, 1, 38
1, 17, 1, 39
1, 17, 3, 15
1, 1, 1, 21
2, 15, 1, 4
2, 15, 1, 8
2, 15, 1, 10
2, 15, 1, 11
2, 15, 1, 15
2, 15, 1, 29
2, 15, 2, 1
2, 15, 2, 3
2, 15, 2, 5
2, 15, 2, 7
2, 15, 2, 10
2, 15, 2, 14
2, 15, 2, 16
2, 15, 2, 19
2, 15, 2, 21
2, 15, 2, 22
2, 15, 2, 24
2, 15, 2, 26
2, 15, 2, 27
2, 15, 2, 28
2, 15, 2, 29
2, 15, 2, 31
2, 15, 2, 32
2, 15, 2, 34
2, 15, 2, 35
2, 15, 2, 36
2, 15, 3, 7
2, 15, 3, 13
2, 15, 3, 18
2, 15, 3, 30
2, 15, 4, 10
2, 15, 4, 39
2, 15, 5, 4
1, 18, 1, 37
1, 18, 2, 2
2, 39, 2, 0
2, 39, 2, 9
2, 39, 2, 11
2, 39, 2, 12
2, 39, 2, 13
2, 39, 2, 20
2, 39, 2, 30
2, 39, 2, 33
2, 39, 2, 38
2, 39, 3, 1
2, 39, 3, 6
2, 39, 3, 8
2, 39, 3, 14
2, 39, 3, 21
2, 39, 3, 25
2, 39, 3, 26
2, 39, 3, 28
2, 39, 3, 29
2, 39, 3, 32
2, 39, 3, 39
2, 39, 5, 29
2, 25, 2, 4
2, 25, 2, 6
2, 25, 2, 8
2, 25, 2, 18
2, 25, 2, 37
2, 25, 3, 4
2, 25, 3, 10
2, 25, 3, 11
2, 25, 3, 20
2, 25, 4, 26
2, 25, 5, 28
2, 17, 3, 19
4, 2, 3, 0
4, 2, 4, 3
4, 2, 4, 29
4, 2, 4, 38
4, 2, 5, 39
4, 2, 6, 17
4, 2, 11, 7
3, 35, 3, 2
3, 35, 3, 3
3, 35, 3, 9
3, 35, 3, 16
3, 35, 3, 22
3, 35, 3, 23
3, 35, 3, 33
3, 35, 3, 34
3, 35, 3, 37
3, 35, 3, 38
3, 35, 4, 1
3, 35, 4, 11
3, 35, 4, 24
3, 35, 5, 11
3, 35, 5, 33
3, 35, 6, 37
3, 35, 7, 16
3, 35, 9, 34
5, 18, 3, 5
5, 18, 3, 17
5, 18, 3, 31
5, 18, 4, 18
5, 18, 5, 7
5, 18, 5, 8
5, 18, 5, 26
4, 34, 3, 12
4, 34, 3, 24
4, 34, 3, 27
4, 34, 4, 4
4, 34, 4, 17
4, 34, 4, 36
7, 3, 3, 36
7, 3, 4, 8
7, 3, 5, 6
7, 3, 6, 35
7, 3, 7, 4
7, 3, 8, 19
6, 24, 4, 0
6, 24, 4, 16
6, 24, 5, 9
6, 24, 5, 12
6, 24, 5, 25
4, 15, 4, 5
4, 15, 4, 9
4, 15, 4, 13
4, 15, 5, 22
4, 15, 5, 30
4, 15, 5, 36
4, 15, 6, 12
7, 38, 4, 6
7, 38, 4, 7
7, 38, 4, 33
7, 38, 5, 0
7, 38, 5, 1
7, 38, 5, 3
7, 38, 5, 16
7, 38, 5, 23
7, 38, 6, 0
7, 38, 6, 3
7, 38, 6, 7
7, 38, 6, 21
7, 38, 6, 23
7, 38, 6, 25
7, 38, 6, 28
7, 38, 6, 32
7, 38, 6, 38
7, 38, 7, 0
7, 38, 7, 6
7, 38, 7, 7
7, 38, 7, 25
7, 38, 7, 31
7, 38, 7, 34
7, 38, 7, 39
7, 38, 8, 2
7, 38, 8, 12
7, 38, 8, 28
7, 38, 8, 37
7, 38, 8, 39
7, 38, 9, 19
7, 38, 9, 20
7, 38, 10, 6
7, 38, 11, 2
7, 38, 11, 9
7, 38, 12, 35
4, 27, 4, 12
4, 27, 4, 14
4, 27, 4, 19
4, 27, 4, 20
4, 27, 5, 27
5, 31, 4, 22
5, 31, 6, 9
5, 31, 7, 5
5, 37, 4, 23
5, 37, 4, 35
5, 37, 5, 10
