0, 1, 9
0, 23, 2
0, 23, 31
0, 3, 33
0, 3, 38
0, 5, 10
0, 5, 11
0, 5, 14
0, 5, 19
0, 5, 21
0, 7, 6
0, 7, 8
0, 15, 32
0, 17, 22
0, 20, 24
0, 25, 26
0, 27, 29
0, 27, 36
0, 28, 39
0, 30, 35
1, 0, 2
1, 0, 3
1, 0, 5
1, 0, 34
1, 22, 6
1, 22, 12
1, 22, 14
1, 22, 17
1, 22, 19
1, 22, 35
1, 22, 38
1, 9, 13
1, 9, 20
1, 9, 32
1, 11, 29
1, 26, 23
1, 26, 31
1, 24, 30
1, 25, 28
1, 36, 39
2, 13, 0
2, 13, 9
2, 13, 11
2, 1, 33
2, 3, 35
2, 20, 5
2, 20, 38
2, 6, 37
2, 7, 14
2, 18, 8
2, 18, 25
2, 10, 29
2, 39, 12
2, 39, 30
2, 32, 15
2, 32, 21
2, 32, 22
2, 32, 31
2, 32, 36
2, 16, 27
3, 14, 1
3, 14, 6
3, 14, 21
3, 14, 32
3, 18, 2
3, 18, 23
3, 18, 30
3, 3, 9
3, 4, 10
3, 5, 17
3, 7, 28
3, 7, 29
3, 8, 39
3, 11, 20
3, 12, 24
3, 33, 16
3, 33, 22
3, 33, 34
3, 37, 35
3, 37, 38
4, 0, 16
4, 1, 7
4, 1, 11
4, 1, 15
4, 1, 24
4, 1, 32
4, 2, 3
4, 2, 5
4, 2, 12
4, 2, 29
4, 2, 38
4, 39, 6
4, 39, 10
4, 13, 9
4, 13, 28
4, 27, 14
4, 27, 20
4, 36, 17
4, 36, 34
4, 23, 35
5, 0, 3
5, 0, 11
5, 0, 23
5, 0, 25
5, 7, 1
5, 7, 8
5, 7, 16
5, 7, 18
5, 7, 26
5, 2, 31
5, 29, 4
5, 29, 36
5, 29, 39
5, 5, 14
5, 5, 19
5, 27, 9
5, 27, 12
5, 21, 34
5, 33, 22
5, 33, 38
6, 0, 7
6, 0, 13
6, 0, 23
6, 0, 28
6, 0, 32
6, 1, 22
6, 15, 2
6, 15, 5
6, 15, 19
6, 15, 29
6, 15, 34
6, 21, 3
6, 21, 24
6, 21, 25
6, 21, 38
6, 6, 33
6, 8, 27
6, 11, 36
6, 12, 17
6, 18, 30
7, 6, 0
7, 6, 7
7, 6, 16
7, 6, 25
7, 6, 31
7, 6, 38
7, 6, 39
7, 17, 1
7, 17, 10
7, 17, 20
7, 17, 36
7, 3, 4
7, 5, 18
7, 9, 11
7, 23, 13
7, 23, 19
7, 23, 24
7, 23, 35
7, 29, 30
7, 34, 37
8, 7, 0
8, 7, 16
8, 7, 23
8, 8, 1
8, 8, 11
8, 3, 2
8, 3, 39
8, 4, 31
8, 28, 5
8, 28, 10
8, 28, 12
8, 28, 29
8, 28, 37
8, 13, 25
8, 14, 15
8, 17, 21
8, 18, 32
8, 20, 38
8, 27, 34
8, 33, 35
9, 27, 0
9, 27, 12
9, 4, 36
9, 22, 5
9, 22, 6
9, 22, 16
9, 22, 19
9, 22, 32
9, 22, 39
9, 33, 7
9, 33, 31
9, 21, 8
9, 21, 18
9, 21, 24
9, 9, 20
9, 9, 34
9, 10, 30
9, 10, 37
9, 14, 17
9, 25, 35
10, 20, 1
10, 20, 9
10, 20, 31
10, 20, 36
10, 33, 2
10, 33, 13
10, 34, 4
10, 34, 5
10, 34, 11
10, 34, 28
10, 34, 30
10, 34, 32
10, 34, 37
10, 6, 12
10, 6, 27
10, 10, 19
10, 17, 26
10, 17, 38
10, 17, 39
10, 18, 29
11, 30, 1
11, 30, 12
11, 2, 11
11, 27, 3
11, 27, 20
11, 27, 22
11, 37, 4
11, 37, 19
11, 37, 25
11, 37, 28
11, 7, 31
11, 8, 18
11, 9, 36
11, 23, 10
11, 23, 14
11, 23, 21
11, 23, 24
11, 38, 13
11, 38, 39
11, 16, 29
12, 14, 0
12, 14, 1
12, 14, 9
12, 14, 36
12, 2, 24
12, 3, 13
12, 3, 39
12, 23, 4
12, 23, 35
12, 6, 7
12, 6, 18
12, 6, 20
12, 6, 31
12, 12, 25
12, 15, 19
12, 16, 22
12, 38, 17
12, 38, 28
12, 38, 32
12, 29, 34
13, 0, 19
13, 0, 29
13, 34, 1
13, 34, 37
13, 26, 3
13, 26, 11
13, 26, 24
13, 23, 4
13, 23, 12
13, 23, 31
13, 15, 5
13, 15, 30
13, 6, 39
13, 7, 21
13, 7, 36
13, 8, 14
13, 28, 13
13, 28, 20
13, 16, 22
13, 17, 38
14, 19, 0
14, 19, 20
14, 28, 1
14, 28, 2
14, 28, 30
14, 28, 38
14, 28, 39
14, 4, 3
14, 4, 5
14, 4, 16
14, 4, 29
14, 6, 13
14, 7, 25
14, 8, 9
14, 21, 12
14, 21, 15
14, 21, 26
14, 14, 18
14, 23, 34
14, 27, 31
15, 3, 1
15, 3, 14
15, 3, 24
15, 7, 5
15, 7, 6
15, 7, 8
15, 7, 9
15, 7, 13
15, 7, 21
15, 7, 25
15, 7, 28
15, 20, 11
15, 20, 18
15, 20, 19
15, 20, 23
15, 20, 27
15, 20, 29
15, 20, 34
15, 20, 37
15, 12, 26
16, 6, 2
16, 6, 5
16, 6, 10
16, 6, 32
16, 4, 37
16, 16, 7
16, 16, 18
16, 16, 19
16, 16, 21
16, 16, 34
16, 25, 8
16, 25, 13
16, 9, 27
16, 11, 28
16, 11, 33
16, 17, 15
16, 17, 24
16, 17, 29
16, 23, 36
16, 26, 31
17, 1, 22
17, 2, 13
17, 2, 33
17, 4, 35
17, 36, 5
17, 36, 16
17, 36, 18
17, 36, 28
17, 36, 34
17, 6, 24
17, 30, 7
17, 30, 25
17, 30, 32
17, 30, 37
17, 8, 12
17, 23, 14
17, 23, 15
17, 23, 38
17, 31, 19
17, 31, 20
18, 2, 0
18, 2, 14
18, 28, 4
18, 28, 6
18, 28, 10
18, 28, 26
18, 28, 35
18, 28, 36
18, 23, 7
18, 23, 11
18, 23, 17
18, 23, 19
18, 23, 29
18, 23, 30
18, 9, 27
18, 24, 12
18, 24, 25
18, 13, 18
18, 13, 22
18, 32, 33
19, 1, 22
19, 19, 2
19, 19, 10
19, 19, 26
19, 19, 30
19, 19, 32
19, 35, 3
19, 35, 8
19, 35, 20
19, 35, 31
19, 23, 5
19, 23, 14
19, 15, 9
19, 15, 16
19, 15, 17
19, 15, 29
19, 15, 37
19, 13, 18
