0, 1, 9
0, 2, 23
0, 3, 33
0, 5, 11
0, 5, 14
0, 17, 22
0, 20, 24
0, 36, 27
0, 36, 29
0, 28, 34
1, 0, 34
1, 2, 3
1, 19, 6
1, 19, 17
1, 19, 22
1, 9, 32
1, 12, 38
1, 13, 26
1, 14, 35
1, 23, 31
2, 0, 13
2, 3, 35
2, 5, 15
2, 7, 14
2, 9, 11
2, 10, 29
2, 12, 39
2, 18, 37
2, 20, 22
2, 21, 31
3, 1, 7
3, 1, 28
3, 1, 29
3, 4, 10
3, 21, 14
3, 21, 32
3, 33, 16
3, 33, 22
3, 34, 35
3, 37, 38
4, 1, 39
4, 2, 3
4, 9, 13
4, 11, 29
4, 12, 20
4, 14, 27
4, 34, 16
4, 34, 17
4, 34, 36
4, 28, 32
5, 8, 0
5, 8, 23
5, 7, 1
5, 7, 18
5, 3, 25
5, 5, 12
5, 9, 27
5, 10, 37
5, 19, 36
5, 30, 38
6, 2, 5
6, 3, 7
6, 3, 21
6, 3, 25
6, 3, 38
6, 19, 15
6, 19, 34
6, 18, 29
6, 23, 28
6, 30, 35
7, 1, 24
7, 3, 4
7, 6, 7
7, 6, 25
7, 6, 31
7, 6, 38
7, 18, 9
7, 18, 11
7, 17, 10
7, 17, 19
8, 0, 32
8, 29, 5
8, 29, 10
8, 23, 7
8, 23, 14
8, 28, 12
8, 28, 37
8, 16, 38
8, 20, 17
8, 20, 21
9, 31, 0
9, 31, 4
9, 31, 7
9, 31, 36
9, 5, 19
9, 8, 24
9, 9, 20
9, 16, 22
9, 18, 21
9, 34, 39
10, 4, 5
10, 4, 11
10, 4, 18
10, 4, 29
10, 4, 30
10, 4, 32
10, 4, 34
10, 9, 36
10, 12, 27
10, 20, 31
11, 12, 1
11, 12, 30
11, 27, 3
11, 27, 39
11, 7, 9
11, 10, 21
11, 10, 24
11, 10, 25
11, 10, 28
11, 10, 37
12, 1, 7
12, 1, 18
12, 1, 22
12, 2, 13
12, 6, 9
12, 6, 14
12, 6, 31
12, 12, 25
12, 15, 19
12, 24, 39
13, 36, 1
13, 36, 37
13, 23, 4
13, 23, 12
13, 7, 21
13, 11, 31
13, 11, 34
13, 13, 28
13, 15, 38
13, 24, 26
14, 0, 1
14, 0, 28
14, 2, 37
14, 3, 4
14, 5, 12
14, 5, 16
14, 21, 18
14, 21, 26
14, 30, 39
14, 34, 38
15, 25, 5
15, 25, 7
15, 25, 8
15, 6, 21
15, 9, 11
15, 13, 28
15, 23, 19
15, 23, 20
15, 23, 34
15, 23, 37
16, 5, 2
16, 5, 10
16, 5, 32
16, 4, 37
16, 9, 7
16, 9, 19
16, 9, 27
16, 9, 34
16, 29, 15
16, 29, 18
17, 25, 5
17, 25, 14
17, 25, 20
17, 25, 28
17, 38, 8
17, 38, 15
17, 38, 23
17, 12, 19
17, 16, 36
17, 30, 35
18, 28, 4
18, 28, 6
18, 28, 10
18, 28, 14
18, 23, 11
18, 23, 30
18, 17, 35
18, 26, 32
18, 26, 33
18, 26, 36
19, 2, 16
19, 2, 29
19, 2, 30
19, 2, 32
19, 7, 15
19, 9, 10
19, 9, 19
19, 37, 17
19, 37, 20
19, 31, 35
20, 0, 17
20, 6, 1
20, 6, 26
20, 6, 28
20, 6, 39
20, 4, 9
20, 4, 19
20, 4, 35
20, 12, 37
20, 21, 33
21, 0, 10
21, 0, 23
21, 1, 31
21, 6, 2
21, 6, 9
21, 6, 36
21, 12, 25
21, 13, 27
21, 15, 20
21, 18, 35
22, 1, 24
22, 34, 4
22, 34, 12
22, 34, 17
22, 34, 19
22, 34, 28
22, 34, 32
22, 8, 33
22, 13, 30
22, 27, 29
23, 0, 30
23, 33, 3
23, 33, 7
23, 33, 10
23, 33, 27
23, 33, 32
23, 33, 35
23, 33, 36
23, 4, 25
23, 14, 38
24, 32, 1
24, 32, 16
24, 32, 25
24, 32, 31
24, 21, 5
24, 21, 11
24, 21, 30
24, 7, 38
24, 8, 28
24, 22, 36
25, 2, 21
25, 2, 22
25, 7, 24
25, 39, 10
25, 39, 16
25, 39, 26
25, 39, 34
25, 39, 38
25, 33, 20
25, 33, 29
26, 2, 3
26, 2, 6
26, 4, 28
26, 4, 38
26, 24, 5
26, 24, 9
26, 13, 32
26, 13, 35
26, 27, 31
26, 36, 39
27, 24, 0
27, 24, 9
27, 24, 10
27, 24, 13
27, 38, 6
27, 38, 28
27, 29, 14
27, 29, 39
27, 34, 30
27, 34, 32
28, 31, 1
28, 31, 4
28, 31, 35
28, 31, 38
28, 25, 10
28, 25, 12
28, 25, 15
28, 25, 17
28, 25, 36
28, 14, 37
29, 2, 39
29, 7, 29
29, 15, 10
29, 15, 25
29, 11, 16
29, 37, 17
29, 37, 20
29, 37, 33
29, 37, 36
29, 23, 32
30, 0, 36
30, 4, 34
30, 7, 37
30, 10, 19
30, 10, 31
30, 14, 11
30, 14, 18
30, 33, 13
30, 33, 32
30, 33, 35
31, 2, 4
31, 2, 10
31, 2, 18
31, 31, 3
31, 31, 16
31, 6, 21
31, 9, 14
31, 19, 27
31, 19, 29
31, 19, 39
32, 32, 2
32, 32, 11
32, 32, 22
32, 32, 27
32, 32, 33
32, 12, 18
32, 20, 34
32, 21, 26
32, 21, 39
32, 29, 35
33, 17, 4
33, 17, 7
33, 17, 8
33, 17, 19
33, 17, 22
33, 17, 27
33, 17, 30
33, 17, 32
33, 17, 39
33, 25, 37
34, 29, 1
34, 29, 2
34, 29, 31
34, 29, 32
34, 29, 33
34, 29, 38
34, 27, 4
34, 27, 6
