0, 1, 9
0, 31, 2
0, 31, 23
0, 3, 33
0, 3, 38
0, 11, 5
0, 11, 10
0, 11, 14
0, 11, 19
0, 11, 21
0, 6, 7
0, 6, 8
0, 15, 32
0, 17, 22
0, 20, 24
0, 25, 26
0, 29, 27
0, 29, 36
0, 28, 39
0, 30, 35
1, 0, 2
1, 0, 3
1, 0, 5
1, 0, 34
1, 6, 12
1, 6, 14
1, 6, 17
1, 6, 19
1, 6, 22
1, 6, 35
1, 6, 38
1, 9, 13
1, 9, 20
1, 9, 32
1, 11, 29
1, 26, 23
1, 26, 31
1, 24, 30
1, 25, 28
1, 36, 39
2, 9, 0
2, 9, 11
2, 9, 13
2, 1, 33
2, 3, 35
2, 20, 5
2, 20, 38
2, 6, 37
2, 7, 14
2, 25, 8
2, 25, 18
2, 10, 29
2, 30, 12
2, 30, 39
2, 31, 15
2, 31, 21
2, 31, 22
2, 31, 32
2, 31, 36
2, 16, 27
3, 6, 1
3, 6, 14
3, 6, 21
3, 6, 32
3, 30, 2
3, 30, 18
3, 30, 23
3, 3, 9
3, 4, 10
3, 5, 17
3, 7, 28
3, 7, 29
3, 8, 39
3, 11, 20
3, 12, 24
3, 34, 16
3, 34, 22
3, 34, 33
3, 37, 35
3, 37, 38
4, 0, 16
4, 11, 1
4, 11, 7
4, 11, 15
4, 11, 24
4, 11, 32
4, 29, 2
4, 29, 3
4, 29, 5
4, 29, 12
4, 29, 38
4, 6, 10
4, 6, 39
4, 9, 13
4, 9, 28
4, 14, 20
4, 14, 27
4, 36, 17
4, 36, 34
4, 23, 35
5, 11, 0
5, 11, 3
5, 11, 23
5, 11, 25
5, 18, 1
5, 18, 7
5, 18, 8
5, 18, 16
5, 18, 26
5, 2, 31
5, 36, 4
5, 36, 29
5, 36, 39
5, 5, 14
5, 5, 19
5, 9, 12
5, 9, 27
5, 21, 34
5, 33, 22
5, 33, 38
6, 0, 7
6, 0, 13
6, 0, 23
6, 0, 28
6, 0, 32
6, 1, 22
6, 15, 2
6, 15, 5
6, 15, 19
6, 15, 29
6, 15, 34
6, 25, 3
6, 25, 21
6, 25, 24
6, 25, 38
6, 6, 33
6, 8, 27
6, 11, 36
6, 12, 17
6, 18, 30
7, 6, 0
7, 6, 7
7, 6, 16
7, 6, 25
7, 6, 31
7, 6, 38
7, 6, 39
7, 36, 1
7, 36, 10
7, 36, 17
7, 36, 20
7, 3, 4
7, 5, 18
7, 9, 11
7, 35, 13
7, 35, 19
7, 35, 23
7, 35, 24
7, 29, 30
7, 34, 37
8, 7, 0
8, 7, 16
8, 7, 23
8, 1, 8
8, 1, 11
8, 3, 2
8, 3, 39
8, 4, 31
8, 37, 5
8, 37, 10
8, 37, 12
8, 37, 28
8, 37, 29
8, 13, 25
8, 14, 15
8, 17, 21
8, 18, 32
8, 20, 38
8, 27, 34
8, 33, 35
9, 0, 12
9, 0, 27
9, 4, 36
9, 32, 5
9, 32, 6
9, 32, 16
9, 32, 19
9, 32, 22
9, 32, 39
9, 33, 7
9, 33, 31
9, 24, 8
9, 24, 18
9, 24, 21
9, 20, 9
9, 20, 34
9, 30, 10
9, 30, 37
9, 14, 17
9, 25, 35
10, 31, 1
10, 31, 9
10, 31, 20
10, 31, 36
10, 33, 2
10, 33, 13
10, 32, 4
10, 32, 5
10, 32, 11
10, 32, 28
10, 32, 30
10, 32, 34
10, 32, 37
10, 6, 12
10, 6, 27
10, 10, 19
10, 39, 17
10, 39, 26
10, 39, 38
10, 18, 29
11, 30, 1
11, 30, 12
11, 2, 11
11, 20, 3
11, 20, 22
11, 20, 27
11, 37, 4
11, 37, 19
11, 37, 25
11, 37, 28
11, 7, 31
11, 8, 18
11, 9, 36
11, 10, 14
11, 10, 21
11, 10, 23
11, 10, 24
11, 39, 13
11, 39, 38
11, 16, 29
12, 36, 0
12, 36, 1
12, 36, 9
12, 36, 14
12, 2, 24
12, 39, 3
12, 39, 13
12, 23, 4
12, 23, 35
12, 6, 7
12, 6, 18
12, 6, 20
12, 6, 31
12, 12, 25
12, 15, 19
12, 16, 22
12, 32, 17
12, 32, 28
12, 32, 38
12, 29, 34
13, 29, 0
13, 29, 19
13, 1, 34
13, 1, 37
13, 11, 3
13, 11, 24
13, 11, 26
13, 4, 12
13, 4, 23
13, 4, 31
13, 15, 5
13, 15, 30
13, 6, 39
13, 7, 21
13, 7, 36
13, 8, 14
13, 28, 13
13, 28, 20
13, 16, 22
13, 17, 38
14, 20, 0
14, 20, 19
14, 38, 1
14, 38, 2
14, 38, 28
14, 38, 30
14, 38, 39
14, 3, 4
14, 3, 5
14, 3, 16
14, 3, 29
14, 6, 13
14, 7, 25
14, 8, 9
14, 26, 12
14, 26, 15
14, 26, 21
14, 14, 18
14, 23, 34
14, 27, 31
15, 3, 1
15, 3, 14
15, 3, 24
15, 13, 5
15, 13, 6
15, 13, 7
15, 13, 8
15, 13, 9
15, 13, 21
15, 13, 25
15, 13, 28
15, 37, 11
15, 37, 18
15, 37, 19
15, 37, 20
15, 37, 23
15, 37, 27
15, 37, 29
15, 37, 34
15, 12, 26
16, 2, 5
16, 2, 6
16, 2, 10
16, 2, 32
16, 4, 37
16, 19, 7
16, 19, 16
16, 19, 18
16, 19, 21
16, 19, 34
16, 13, 8
16, 13, 25
16, 9, 27
16, 33, 11
16, 33, 28
16, 17, 15
16, 17, 24
16, 17, 29
16, 23, 36
16, 26, 31
17, 1, 22
17, 13, 2
17, 13, 33
17, 4, 35
