0, 10, 0, 0
0, 10, 0, 19
0, 10, 0, 37
0, 10, 1, 1
0, 10, 1, 21
0, 10, 2, 23
0, 29, 0, 1
0, 29, 0, 9
0, 29, 0, 24
0, 29, 0, 27
0, 29, 0, 36
0, 16, 0, 2
0, 16, 0, 15
0, 16, 0, 23
0, 16, 0, 31
0, 16, 0, 32
0, 3, 0, 12
0, 3, 0, 33
0, 4, 0, 38
0, 21, 0, 5
0, 21, 0, 6
0, 21, 0, 7
0, 21, 0, 11
0, 21, 0, 14
0, 35, 0, 8
0, 35, 0, 30
0, 20, 0, 17
0, 20, 0, 18
0, 20, 0, 22
0, 26, 0, 25
0, 26, 0, 28
0, 26, 0, 34
0, 26, 0, 39
1, 38, 1, 0
1, 38, 1, 2
1, 38, 1, 3
1, 38, 1, 4
1, 38, 1, 5
1, 38, 1, 6
1, 38, 1, 7
1, 38, 1, 9
1, 38, 1, 12
1, 38, 1, 13
1, 38, 1, 14
1, 38, 1, 16
1, 38, 1, 17
1, 38, 1, 19
1, 38, 1, 20
1, 38, 1, 22
1, 38, 1, 23
1, 38, 1, 24
1, 38, 1, 25
1, 38, 1, 26
1, 38, 1, 30
1, 38, 1, 31
1, 38, 1, 32
1, 38, 1, 33
1, 38, 1, 34
1, 38, 1, 35
1, 38, 1, 36
1, 38, 1, 39
2, 7, 1, 8
2, 7, 1, 10
2, 7, 1, 11
2, 7, 1, 28
2, 7, 1, 29
2, 7, 2, 3
2, 7, 2, 10
2, 7, 2, 14
2, 7, 2, 16
2, 7, 2, 19
2, 7, 2, 20
2, 7, 2, 21
2, 7, 2, 22
2, 7, 2, 24
2, 7, 2, 26
2, 7, 2, 27
2, 7, 2, 28
2, 7, 2, 29
2, 7, 2, 31
2, 7, 2, 32
2, 7, 2, 33
2, 7, 2, 34
2, 7, 2, 35
2, 7, 2, 36
2, 7, 3, 8
2, 7, 3, 18
2, 7, 3, 23
2, 7, 3, 30
2, 7, 3, 37
2, 7, 3, 38
3, 19, 1, 15
3, 19, 2, 17
3, 19, 5, 33
1, 37, 1, 18
1, 37, 2, 2
4, 33, 1, 27
4, 33, 3, 31
4, 33, 4, 18
4, 33, 6, 37
4, 33, 7, 9
4, 33, 7, 11
2, 8, 2, 0
2, 8, 2, 1
2, 8, 2, 5
2, 8, 2, 9
2, 8, 2, 11
2, 8, 2, 12
2, 8, 2, 13
2, 8, 2, 15
2, 8, 2, 30
2, 8, 2, 38
2, 8, 2, 39
2, 8, 3, 1
2, 8, 3, 7
2, 8, 3, 14
2, 8, 3, 20
2, 8, 3, 21
2, 8, 3, 25
2, 8, 3, 28
2, 8, 3, 29
2, 8, 3, 32
2, 8, 4, 21
3, 15, 2, 4
3, 15, 2, 6
3, 15, 2, 18
3, 15, 2, 25
3, 15, 2, 37
3, 15, 3, 4
3, 15, 3, 10
3, 15, 3, 11
7, 29, 3, 0
7, 29, 4, 32
7, 29, 5, 22
7, 29, 6, 36
7, 29, 8, 4
7, 29, 8, 31
7, 29, 9, 17
7, 29, 13, 39
7, 29, 14, 9
3, 3, 3, 2
3, 3, 3, 6
3, 3, 3, 9
3, 3, 3, 16
3, 3, 3, 22
3, 3, 3, 33
3, 3, 3, 34
3, 3, 3, 35
3, 3, 3, 39
3, 3, 4, 10
3, 3, 4, 20
3, 3, 4, 24
3, 3, 4, 39
3, 3, 5, 29
3, 3, 5, 31
3, 3, 7, 5
5, 18, 3, 5
5, 18, 4, 7
5, 18, 5, 0
5, 18, 5, 3
5, 18, 5, 7
5, 18, 5, 8
5, 18, 5, 23
5, 18, 5, 26
5, 18, 6, 3
5, 18, 6, 7
5, 18, 6, 21
5, 18, 6, 23
5, 18, 6, 25
5, 18, 6, 38
5, 18, 7, 6
5, 18, 7, 7
5, 18, 7, 31
5, 18, 7, 38
5, 18, 7, 39
5, 18, 8, 12
5, 18, 9, 9
5, 18, 9, 20
3, 26, 3, 12
3, 26, 3, 24
3, 26, 3, 27
6, 28, 3, 13
6, 28, 4, 6
6, 28, 5, 1
6, 28, 5, 16
6, 28, 6, 0
6, 28, 7, 25
6, 28, 8, 28
6, 28, 10, 6
8, 25, 3, 17
8, 25, 6, 18
8, 25, 6, 29
8, 25, 6, 30
8, 25, 6, 35
8, 25, 7, 21
4, 8, 3, 36
4, 8, 5, 6
4, 8, 5, 15
4, 8, 7, 32
4, 8, 8, 15
7, 16, 4, 0
7, 16, 4, 2
7, 16, 4, 3
7, 16, 4, 11
7, 16, 4, 12
7, 16, 4, 29
7, 16, 5, 4
7, 16, 5, 11
7, 16, 5, 19
7, 16, 5, 25
7, 16, 5, 39
7, 16, 6, 17
7, 16, 6, 24
7, 16, 9, 34
7, 16, 10, 27
6, 12, 4, 1
6, 12, 4, 5
6, 12, 4, 9
6, 12, 4, 13
6, 12, 4, 15
6, 12, 4, 38
