0, 20, 22
0, 27, 36
1, 34, 0
1, 34, 2
1, 34, 5
1, 32, 3
1, 32, 6
1, 32, 9
1, 32, 12
1, 32, 14
1, 32, 17
1, 32, 19
1, 32, 20
1, 32, 22
1, 32, 24
1, 32, 30
1, 32, 35
1, 32, 38
1, 11, 29
1, 31, 13
1, 31, 23
1, 31, 26
1, 25, 28
1, 36, 39
2, 13, 0
2, 13, 9
2, 13, 11
2, 15, 1
2, 15, 5
2, 3, 35
2, 6, 37
2, 26, 7
2, 26, 14
2, 8, 18
2, 8, 25
2, 29, 10
2, 29, 34
2, 38, 12
2, 38, 20
2, 38, 30
2, 38, 39
2, 16, 27
2, 36, 21
2, 36, 22
2, 36, 31
2, 36, 32
3, 14, 25
3, 21, 32
3, 28, 29
3, 35, 38
4, 14, 27
4, 17, 34
5, 1, 16
5, 7, 18
6, 0, 28
6, 2, 5
7, 31, 25
7, 31, 38
8, 0, 7
8, 18, 21
9, 4, 36
9, 31, 33
10, 5, 11
10, 5, 37
10, 28, 30
10, 32, 34
11, 37, 4
11, 37, 10
11, 37, 25
11, 37, 28
12, 6, 31
12, 9, 14
13, 21, 7
13, 21, 36
14, 14, 18
14, 21, 26
15, 7, 28
15, 20, 19
15, 20, 23
15, 29, 27
15, 29, 34
15, 29, 37
16, 17, 15
16, 17, 29
17, 36, 5
17, 36, 16
17, 14, 15
17, 14, 23
17, 19, 31
17, 20, 38
18, 28, 4
18, 28, 6
18, 36, 10
18, 36, 26
18, 36, 35
18, 11, 30
19, 15, 9
19, 15, 16
19, 32, 26
19, 32, 30
20, 6, 26
20, 9, 37
21, 10, 2
21, 10, 9
22, 19, 12
22, 19, 34
23, 3, 7
23, 11, 36
24, 21, 24
24, 21, 30
25, 22, 2
25, 22, 7
26, 5, 9
26, 24, 26
27, 14, 13
27, 14, 29
28, 4, 25
28, 4, 36
29, 20, 36
29, 20, 39
30, 11, 37
30, 31, 34
31, 3, 6
31, 3, 27
31, 3, 31
31, 28, 9
31, 28, 18
31, 28, 20
32, 2, 22
32, 17, 11
32, 17, 32
32, 17, 35
33, 34, 4
33, 34, 7
33, 34, 8
33, 34, 17
34, 31, 1
34, 31, 8
34, 31, 20
34, 31, 36
34, 31, 38
34, 33, 4
34, 33, 11
34, 33, 29
35, 30, 4
35, 30, 9
35, 30, 12
35, 30, 39
35, 25, 20
35, 25, 23
36, 32, 6
36, 32, 7
36, 32, 10
36, 32, 17
36, 32, 18
36, 32, 24
36, 32, 30
36, 32, 34
37, 7, 9
37, 7, 35
37, 34, 17
37, 34, 21
37, 34, 27
37, 34, 37
37, 34, 38
37, 18, 29
38, 22, 1
38, 22, 16
38, 27, 3
38, 27, 6
38, 27, 10
38, 27, 11
38, 27, 12
38, 27, 14
38, 27, 20
38, 27, 24
38, 27, 36
38, 27, 37
39, 7, 0
39, 7, 9
39, 7, 16
39, 7, 20
39, 7, 21
39, 7, 37
39, 7, 38
39, 1, 27
39, 36, 8
39, 36, 10
