0, 1, 0, 9
0, 1, 0, 24
0, 1, 0, 27
0, 1, 0, 29
0, 1, 0, 36
0, 2, 0, 16
0, 22, 0, 17
0, 22, 0, 20
1, 12, 1, 0
1, 12, 1, 2
1, 12, 1, 3
1, 12, 1, 4
1, 12, 1, 5
1, 12, 1, 6
1, 12, 1, 9
1, 12, 1, 14
1, 12, 1, 17
1, 12, 1, 19
1, 12, 1, 20
1, 12, 1, 22
1, 12, 1, 24
1, 12, 1, 25
1, 12, 1, 28
1, 12, 1, 30
1, 12, 1, 32
1, 12, 1, 33
1, 12, 1, 34
1, 12, 1, 35
1, 12, 1, 38
1, 23, 1, 7
1, 23, 1, 13
1, 23, 1, 16
1, 23, 1, 26
1, 23, 1, 31
1, 23, 1, 36
1, 23, 1, 39
2, 35, 1, 8
2, 35, 2, 3
2, 35, 2, 19
2, 35, 2, 24
2, 35, 2, 27
2, 35, 2, 33
2, 35, 3, 13
2, 35, 3, 18
2, 14, 1, 10
2, 14, 1, 11
2, 14, 1, 29
2, 14, 2, 7
2, 14, 2, 16
2, 14, 2, 26
2, 14, 2, 28
1, 18, 1, 37
2, 39, 2, 0
2, 39, 2, 1
2, 39, 2, 5
2, 39, 2, 8
2, 39, 2, 9
2, 39, 2, 11
2, 39, 2, 12
2, 39, 2, 13
2, 39, 2, 15
2, 39, 2, 30
2, 39, 2, 38
2, 39, 3, 1
2, 39, 3, 6
2, 39, 3, 7
2, 39, 3, 28
2, 39, 3, 29
2, 18, 2, 6
2, 18, 2, 25
2, 18, 2, 37
2, 18, 3, 4
2, 18, 3, 10
2, 21, 2, 10
2, 21, 2, 20
2, 21, 2, 22
2, 21, 2, 29
2, 21, 2, 31
2, 21, 2, 32
2, 21, 2, 34
2, 21, 2, 36
3, 35, 3, 2
3, 35, 3, 3
3, 35, 3, 9
3, 35, 3, 16
3, 35, 3, 22
3, 35, 3, 33
3, 35, 3, 34
3, 35, 3, 39
3, 37, 3, 8
3, 37, 3, 23
3, 37, 3, 30
3, 37, 3, 38
3, 11, 3, 20
3, 24, 3, 12
3, 24, 3, 26
3, 25, 3, 14
3, 25, 3, 21
3, 25, 3, 32
6, 29, 3, 17
6, 29, 6, 18
6, 29, 6, 30
3, 31, 4, 18
3, 31, 4, 33
4, 8, 3, 36
4, 8, 5, 6
4, 15, 4, 1
4, 15, 4, 9
4, 15, 4, 13
4, 15, 6, 13
5, 4, 4, 2
5, 4, 4, 3
5, 4, 4, 29
5, 4, 6, 17
5, 4, 7, 16
4, 4, 4, 23
6, 28, 4, 6
6, 28, 5, 1
6, 28, 5, 16
6, 28, 6, 0
6, 28, 7, 25
6, 28, 8, 28
6, 28, 10, 6
7, 38, 4, 7
7, 38, 5, 0
7, 38, 5, 8
7, 38, 5, 23
7, 38, 6, 3
7, 38, 6, 21
7, 38, 9, 20
4, 10, 4, 39
4, 10, 5, 29
4, 11, 5, 11
5, 25, 4, 12
5, 25, 4, 20
5, 25, 6, 24
4, 27, 4, 14
4, 27, 4, 19
4, 27, 5, 27
4, 34, 4, 16
4, 34, 4, 17
4, 34, 4, 36
4, 22, 5, 28
8, 5, 4, 28
8, 5, 4, 32
30, 12, 4, 30
30, 12, 33, 23
5, 37, 4, 35
5, 37, 5, 10
6, 7, 5, 3
6, 7, 6, 23
6, 7, 6, 25
6, 7, 6, 38
6, 7, 7, 6
6, 7, 7, 31
5, 12, 5, 5
5, 12, 5, 19
5, 18, 5, 7
5, 18, 7, 7
5, 18, 7, 39
5, 9, 5, 13
5, 14, 8, 29
5, 14, 9, 5
5, 15, 7, 32
5, 15, 8, 15
5, 17, 6, 39
5, 36, 6, 12
9, 34, 5, 39
9, 34, 10, 27
6, 1, 6, 22
6, 1, 8, 38
6, 5, 6, 2
6, 5, 6, 15
6, 5, 6, 19
6, 5, 6, 34
6, 5, 7, 17
6, 5, 8, 20
9, 16, 6, 8
9, 16, 7, 1
12, 28, 6, 27
12, 28, 8, 27
6, 32, 8, 2
7, 3, 7, 4
7, 8, 8, 8
7, 11, 7, 9
7, 11, 8, 14
12, 2, 7, 10
12, 2, 7, 19
12, 2, 9, 21
12, 2, 10, 20
12, 2, 11, 27
12, 2, 11, 39
8, 7, 7, 14
8, 7, 8, 23
8, 17, 7, 36
8, 17, 8, 21
8, 17, 9, 18
8, 17, 10, 31
8, 17, 12, 39
9, 0, 8, 0
9, 0, 8, 18
9, 0, 8, 32
9, 0, 10, 9
9, 0, 10, 36
9, 0, 12, 16
9, 0, 13, 4
9, 32, 8, 19
9, 32, 10, 22
12, 35, 8, 37
12, 35, 11, 9
9, 1, 9, 25
11, 25, 9, 4
11, 25, 9, 36
11, 25, 10, 4
11, 25, 10, 5
11, 25, 10, 11
11, 25, 10, 30
11, 25, 10, 32
11, 25, 10, 34
11, 25, 11, 10
11, 25, 12, 6
11, 25, 12, 9
11, 25, 12, 14
11, 25, 12, 31
11, 25, 13, 7
11, 25, 13, 21
11, 25, 14, 18
11, 25, 14, 26
11, 19, 9, 7
11, 19, 10, 18
11, 19, 10, 29
9, 8, 9, 24
12, 20, 9, 12
12, 20, 9, 31
12, 20, 16, 30
9, 22, 13, 13
9, 22, 13, 28
11, 4, 9, 27
11, 4, 10, 37
11, 4, 11, 22
9, 28, 11, 17
9, 33, 12, 26
13, 20, 10, 12
13, 20, 16, 33
12, 36, 10, 28
12, 36, 11, 14
13, 31, 11, 1
13, 31, 12, 3
14, 20, 11, 3
14, 20, 19, 6
14, 20, 20, 36
14, 20, 21, 3
14, 20, 22, 26
14, 20, 25, 1
16, 9, 11, 12
16, 9, 12, 13
16, 9, 13, 12
16, 9, 13, 23
16, 9, 14, 23
16, 9, 14, 30
16, 9, 14, 34
16, 9, 14, 38
16, 9, 14, 39
16, 9, 15, 7
16, 9, 15, 25
16, 9, 16, 34
16, 9, 17, 30
16, 9, 17, 32
16, 9, 17, 35
17, 13, 11, 13
17, 13, 15, 33
17, 13, 18, 1
13, 37, 11, 21
13, 37, 11, 24
13, 37, 11, 28
13, 37, 11, 30
13, 37, 11, 37
13, 37, 12, 7
13, 37, 12, 18
13, 37, 12, 22
13, 37, 13, 1
13, 37, 13, 11
13, 37, 13, 34
13, 37, 14, 3
13, 37, 14, 5
13, 37, 14, 16
11, 23, 12, 12
16, 29, 12, 1
16, 29, 12, 25
16, 29, 14, 12
16, 29, 14, 21
16, 29, 15, 11
16, 29, 15, 19
16, 29, 15, 20
16, 29, 15, 23
16, 29, 15, 34
16, 29, 15, 37
16, 29, 16, 15
16, 29, 16, 24
16, 29, 16, 32
16, 29, 17, 15
16, 29, 17, 23
16, 29, 17, 31
12, 8, 14, 15
12, 15, 13, 15
12, 17, 19, 14
12, 19, 14, 27
14, 2, 12, 24
14, 2, 13, 3
14, 2, 14, 37
14, 2, 16, 21
14, 2, 19, 5
16, 37, 13, 8
16, 37, 16, 4
16, 37, 16, 22
16, 37, 18, 15
13, 14, 15, 35
14, 7, 13, 22
14, 7, 14, 25
14, 0, 13, 24
14, 0, 13, 26
14, 0, 14, 1
14, 0, 14, 28
14, 0, 15, 3
13, 29, 14, 13
13, 29, 15, 12
13, 36, 14, 4
13, 36, 14, 14
13, 36, 15, 13
13, 36, 15, 28
13, 36, 15, 29
13, 36, 16, 2
13, 36, 16, 5
14, 6, 15, 26
14, 17, 16, 1
15, 1, 14, 19
15, 1, 16, 8
15, 8, 14, 29
15, 8, 15, 5
15, 8, 17, 37
15, 8, 18, 7
15, 8, 18, 19
15, 8, 19, 15
15, 8, 22, 16
15, 2, 17, 24
15, 6, 15, 21
15, 6, 16, 7
15, 6, 16, 19
15, 6, 16, 27
15, 6, 17, 5
15, 6, 17, 16
15, 6, 17, 25
15, 6, 17, 28
15, 6, 17, 36
15, 6, 18, 11
15, 6, 18, 17
15, 6, 18, 23
15, 6, 18, 24
15, 6, 18, 29
15, 6, 18, 30
15, 6, 18, 35
15, 6, 19, 7
15, 6, 19, 13
15, 6, 19, 20
15, 6, 19, 31
15, 6, 20, 1
15, 6, 20, 6
15, 6, 20, 26
15, 6, 20, 28
15, 6, 20, 39
15, 6, 21, 0
15, 6, 22, 30
15, 6, 26, 4
17, 12, 15, 9
17, 12, 15, 18
17, 12, 16, 10
17, 12, 17, 19
17, 12, 19, 26
17, 12, 19, 27
17, 12, 20, 34
17, 12, 22, 12
15, 14, 21, 12
15, 24, 16, 31
16, 6, 17, 34
16, 6, 19, 38
16, 13, 19, 39
29, 10, 16, 17
29, 10, 25, 31
29, 10, 26, 27
29, 10, 28, 2
29, 10, 29, 16
29, 10, 29, 25
29, 10, 30, 15
19, 35, 16, 18
19, 35, 18, 12
19, 35, 22, 28
17, 4, 16, 26
17, 4, 17, 27
16, 38, 18, 5
19, 19, 17, 6
19, 19, 26, 14
17, 7, 20, 11
17, 7, 23, 39
19, 32, 17, 8
19, 32, 17, 14
19, 32, 17, 20
19, 32, 17, 38
19, 32, 18, 4
19, 32, 18, 6
19, 32, 18, 10
19, 32, 18, 14
19, 32, 18, 26
19, 32, 18, 28
19, 32, 18, 32
19, 32, 18, 33
19, 32, 18, 36
19, 32, 19, 2
19, 32, 19, 9
19, 32, 19, 16
19, 32, 19, 17
19, 32, 19, 29
19, 32, 19, 37
19, 32, 20, 9
19, 32, 21, 20
19, 32, 23, 10
19, 32, 23, 32
19, 32, 23, 35
19, 32, 24, 8
17, 9, 21, 32
17, 17, 19, 34
17, 17, 21, 29
17, 22, 19, 25
17, 22, 20, 12
17, 33, 20, 32
18, 2, 18, 0
18, 2, 21, 6
18, 2, 21, 15
18, 2, 27, 10
18, 3, 20, 16
18, 8, 19, 24
18, 9, 18, 27
18, 20, 18, 25
23, 12, 19, 0
23, 12, 22, 17
19, 3, 24, 38
21, 2, 19, 10
21, 2, 21, 36
21, 2, 24, 25
21, 2, 25, 7
21, 2, 27, 13
19, 28, 20, 24
19, 28, 20, 38
34, 4, 19, 30
34, 4, 20, 4
34, 4, 20, 19
34, 4, 20, 35
34, 4, 21, 10
34, 4, 21, 23
34, 4, 22, 32
34, 4, 22, 34
34, 4, 23, 33
34, 4, 23, 36
34, 4, 24, 11
34, 4, 24, 21
34, 4, 24, 30
34, 4, 25, 2
34, 4, 25, 21
34, 4, 25, 22
34, 4, 26, 24
34, 4, 27, 9
34, 4, 27, 29
34, 4, 27, 39
34, 4, 28, 1
34, 4, 28, 17
34, 4, 28, 25
34, 4, 28, 36
34, 4, 28, 38
34, 4, 29, 15
34, 4, 29, 17
34, 4, 29, 33
34, 4, 30, 4
34, 4, 30, 13
34, 4, 30, 19
34, 4, 30, 34
34, 4, 31, 11
34, 4, 31, 19
34, 4, 31, 29
34, 4, 31, 39
34, 4, 32, 11
34, 4, 32, 15
34, 4, 32, 22
34, 4, 32, 27
34, 4, 32, 34
34, 4, 32, 39
34, 4, 33, 8
34, 4, 33, 22
34, 4, 33, 27
34, 4, 34, 1
34, 4, 34, 2
34, 4, 34, 6
34, 4, 34, 8
34, 4, 34, 27
34, 4, 34, 29
34, 4, 35, 2
34, 4, 35, 25
34, 4, 35, 36
34, 4, 36, 13
34, 4, 36, 30
34, 4, 36, 31
34, 4, 37, 33
34, 4, 37, 38
22, 19, 20, 0
22, 19, 25, 39
22, 19, 26, 0
21, 1, 20, 17
21, 1, 20, 37
21, 1, 21, 31
21, 1, 22, 13
21, 1, 22, 39
21, 1, 23, 27
22, 29, 20, 20
22, 29, 20, 22
22, 29, 21, 4
22, 29, 24, 22
23, 3, 20, 21
23, 3, 20, 33
23, 3, 22, 4
23, 3, 23, 14
20, 27, 21, 25
24, 1, 21, 9
24, 1, 25, 24
24, 1, 26, 35
21, 18, 21, 35
21, 22, 28, 39
21, 38, 23, 4
22, 1, 22, 24
22, 10, 24, 20
30, 0, 22, 22
30, 0, 30, 36
22, 25, 24, 28
22, 27, 24, 26
27, 0, 23, 7
27, 0, 24, 3
27, 0, 25, 5
27, 0, 26, 30
28, 35, 23, 11
28, 35, 25, 10
28, 35, 25, 38
28, 35, 27, 6
28, 35, 27, 14
28, 35, 27, 38
28, 35, 29, 1
28, 35, 29, 2
28, 35, 30, 6
28, 35, 32, 20
28, 35, 32, 38
23, 17, 25, 11
23, 24, 23, 38
23, 25, 26, 31
23, 37, 25, 19
31, 6, 24, 5
31, 6, 24, 32
31, 6, 25, 16
31, 6, 25, 26
31, 6, 26, 5
31, 6, 26, 9
31, 6, 26, 26
31, 6, 27, 16
31, 6, 27, 24
31, 6, 28, 10
31, 6, 28, 15
31, 6, 29, 39
31, 6, 31, 24
31, 6, 32, 1
31, 6, 33, 10
24, 16, 25, 34
24, 16, 26, 32
24, 16, 28, 19
24, 19, 27, 3
24, 31, 24, 36
28, 12, 25, 20
28, 12, 27, 21
28, 12, 28, 14
28, 12, 28, 37
28, 12, 29, 29
25, 25, 27, 2
25, 33, 25, 29
25, 33, 26, 28
25, 33, 26, 38
26, 3, 26, 2
26, 3, 26, 13
31, 9, 26, 6
31, 9, 28, 31
31, 9, 29, 20
31, 9, 29, 37
31, 9, 30, 11
31, 9, 30, 32
31, 9, 30, 33
31, 9, 30, 35
31, 9, 30, 37
31, 9, 31, 1
31, 9, 31, 14
31, 9, 31, 17
31, 9, 31, 28
31, 9, 31, 36
31, 9, 32, 10
31, 9, 32, 12
31, 9, 32, 18
31, 9, 32, 21
31, 9, 32, 26
26, 23, 29, 31
27, 7, 29, 3
27, 25, 30, 17
27, 28, 31, 25
27, 28, 33, 38
27, 28, 34, 14
27, 30, 28, 18
27, 32, 27, 34
31, 3, 28, 4
31, 3, 29, 36
31, 3, 30, 10
31, 3, 30, 31
31, 3, 31, 2
31, 3, 31, 4
31, 3, 31, 10
31, 3, 31, 16
31, 3, 31, 18
31, 3, 31, 20
31, 3, 31, 31
31, 3, 32, 17
31, 3, 32, 29
31, 3, 32, 32
31, 3, 32, 35
31, 3, 33, 4
31, 3, 36, 21
31, 3, 36, 34
31, 3, 37, 2
31, 3, 37, 24
28, 34, 33, 24
30, 9, 29, 7
30, 9, 31, 13
29, 32, 30, 7
30, 8, 29, 34
30, 8, 30, 25
30, 14, 30, 18
30, 14, 31, 30
30, 14, 32, 3
30, 21, 33, 28
30, 21, 34, 9
30, 21, 34, 23
30, 30, 32, 4
31, 5, 31, 22
33, 17, 31, 21
33, 17, 31, 27
33, 17, 32, 2
33, 17, 32, 25
33, 17, 32, 33
33, 17, 33, 7
33, 17, 33, 19
33, 17, 33, 30
33, 17, 33, 32
33, 17, 33, 34
33, 17, 33, 39
33, 17, 34, 10
33, 17, 34, 11
33, 17, 34, 12
33, 17, 34, 20
33, 17, 34, 28
33, 17, 34, 30
33, 17, 34, 31
33, 17, 34, 32
33, 17, 34, 33
33, 17, 34, 34
33, 17, 34, 38
33, 17, 35, 0
33, 17, 35, 6
33, 17, 35, 12
33, 17, 35, 13
33, 17, 35, 20
33, 17, 35, 22
33, 17, 35, 23
33, 17, 35, 26
33, 17, 35, 30
33, 17, 35, 39
33, 17, 36, 0
33, 17, 36, 3
33, 17, 36, 6
33, 17, 36, 7
33, 17, 36, 11
33, 17, 36, 15
33, 17, 36, 16
33, 17, 36, 18
33, 17, 36, 24
33, 17, 36, 32
33, 17, 37, 0
33, 17, 37, 4
33, 17, 37, 13
33, 17, 37, 16
33, 17, 37, 18
33, 17, 37, 21
33, 17, 37, 26
33, 17, 37, 29
33, 17, 37, 30
33, 17, 38, 1
33, 17, 38, 9
33, 17, 38, 22
31, 35, 32, 14
33, 37, 32, 28
33, 37, 33, 18
33, 37, 33, 25
33, 37, 34, 39
33, 37, 35, 15
33, 37, 36, 26
33, 13, 33, 6
33, 13, 33, 29
33, 13, 35, 27
33, 13, 35, 33
33, 11, 34, 18
34, 15, 33, 31
34, 15, 34, 21
37, 32, 34, 36
37, 32, 35, 4
37, 32, 35, 9
37, 32, 35, 34
37, 32, 36, 1
37, 32, 36, 10
37, 32, 36, 17
37, 32, 36, 20
37, 32, 36, 37
37, 32, 37, 3
37, 32, 37, 6
37, 32, 37, 7
37, 32, 37, 9
37, 32, 37, 14
37, 32, 37, 17
37, 32, 37, 19
37, 32, 37, 22
37, 32, 37, 27
37, 32, 37, 34
37, 32, 37, 35
37, 32, 37, 37
37, 32, 38, 7
37, 32, 38, 12
37, 32, 38, 14
37, 32, 38, 16
37, 32, 38, 28
37, 32, 38, 34
37, 32, 38, 35
37, 23, 35, 28
37, 23, 36, 33
38, 6, 35, 29
38, 6, 38, 3
38, 6, 38, 4
38, 6, 38, 10
38, 6, 38, 11
38, 6, 38, 15
38, 6, 38, 17
38, 6, 38, 20
38, 6, 38, 23
38, 6, 38, 24
38, 6, 38, 26
38, 6, 38, 27
38, 6, 38, 30
38, 6, 38, 31
38, 6, 38, 33
38, 6, 38, 36
38, 6, 38, 37
38, 6, 38, 39
38, 6, 39, 12
38, 8, 38, 25
38, 8, 38, 32
38, 8, 39, 19
38, 8, 39, 33
39, 26, 39, 0
39, 26, 39, 1
39, 26, 39, 3
39, 26, 39, 4
39, 26, 39, 6
39, 26, 39, 7
39, 26, 39, 8
39, 26, 39, 10
39, 26, 39, 13
39, 26, 39, 14
39, 26, 39, 16
39, 26, 39, 17
39, 26, 39, 18
39, 26, 39, 20
39, 26, 39, 21
39, 26, 39, 23
39, 26, 39, 24
39, 26, 39, 27
39, 26, 39, 28
39, 26, 39, 31
39, 26, 39, 32
39, 26, 39, 34
39, 26, 39, 35
39, 26, 39, 36
39, 26, 39, 37
39, 26, 39, 38
39, 26, 39, 39
