0, 2, 23
0, 25, 26
1, 22, 0
1, 22, 2
1, 22, 3
1, 22, 4
1, 22, 5
1, 22, 6
1, 22, 9
1, 22, 12
1, 22, 14
1, 22, 17
1, 22, 19
1, 22, 20
1, 22, 24
1, 22, 25
1, 22, 28
1, 22, 30
1, 22, 32
1, 22, 34
1, 22, 35
1, 22, 38
1, 1, 21
1, 36, 7
1, 36, 13
1, 36, 23
1, 36, 26
1, 36, 31
1, 36, 33
1, 36, 39
1, 8, 15
1, 10, 11
1, 10, 29
1, 18, 37
2, 11, 0
2, 11, 1
2, 11, 5
2, 11, 9
2, 11, 12
2, 11, 13
2, 11, 19
2, 11, 20
2, 11, 30
2, 11, 33
2, 11, 38
2, 11, 39
2, 34, 3
2, 34, 10
2, 34, 15
2, 34, 21
2, 34, 22
2, 34, 29
2, 34, 31
2, 34, 32
2, 34, 35
2, 34, 36
2, 25, 6
2, 25, 8
2, 25, 18
2, 25, 37
2, 24, 7
2, 24, 14
2, 24, 16
2, 24, 26
2, 24, 27
2, 24, 28
3, 14, 1
3, 14, 6
3, 14, 7
3, 14, 8
3, 14, 21
3, 14, 25
3, 14, 26
3, 14, 28
3, 14, 29
3, 14, 32
3, 14, 39
3, 30, 2
3, 30, 3
3, 30, 9
3, 30, 16
3, 30, 18
3, 30, 22
3, 30, 23
3, 30, 33
3, 30, 34
3, 30, 35
3, 30, 37
3, 30, 38
3, 11, 4
3, 11, 10
3, 11, 20
3, 31, 5
3, 31, 17
3, 12, 24
3, 12, 27
4, 13, 1
4, 13, 5
4, 2, 3
4, 2, 29
4, 10, 6
4, 10, 39
4, 11, 7
4, 11, 24
4, 11, 32
4, 9, 15
4, 12, 14
4, 12, 19
4, 12, 20
4, 12, 27
4, 36, 17
4, 36, 34
5, 8, 0
5, 8, 3
5, 8, 23
5, 16, 1
5, 16, 4
5, 25, 7
5, 25, 18
5, 9, 12
6, 32, 0
6, 32, 28
6, 1, 22
6, 5, 2
6, 5, 15
6, 5, 19
6, 5, 29
6, 5, 34
6, 24, 3
6, 24, 21
6, 24, 25
6, 24, 38
6, 7, 13
6, 18, 30
7, 3, 4
7, 6, 7
7, 9, 11
7, 10, 17
7, 25, 31
7, 25, 38
8, 0, 7
8, 18, 21
9, 4, 36
9, 31, 33
10, 37, 5
10, 37, 11
10, 37, 30
10, 37, 32
10, 37, 34
10, 9, 36
11, 4, 10
11, 4, 25
11, 4, 28
11, 4, 37
12, 1, 20
12, 2, 24
12, 6, 31
12, 36, 9
12, 36, 14
12, 16, 22
13, 21, 7
13, 21, 36
13, 12, 23
13, 34, 37
14, 0, 20
14, 39, 1
14, 39, 28
14, 39, 30
14, 16, 3
14, 16, 5
14, 4, 29
14, 12, 14
14, 12, 18
14, 21, 26
15, 3, 14
15, 5, 9
15, 13, 7
15, 13, 8
15, 13, 21
15, 13, 28
15, 23, 11
15, 23, 19
15, 23, 20
15, 34, 27
15, 34, 29
15, 34, 37
16, 34, 7
16, 34, 16
16, 9, 27
16, 29, 15
16, 29, 17
16, 18, 21
17, 16, 5
17, 16, 25
17, 16, 30
17, 16, 36
17, 7, 32
17, 23, 14
17, 23, 15
17, 18, 34
17, 19, 31
17, 20, 38
18, 6, 4
18, 6, 28
18, 7, 29
18, 36, 10
18, 36, 26
18, 36, 35
18, 11, 30
18, 17, 23
19, 37, 9
19, 37, 15
19, 37, 16
19, 37, 17
19, 30, 26
19, 30, 32
20, 6, 26
20, 9, 33
21, 1, 31
21, 2, 10
22, 12, 19
22, 16, 30
23, 3, 7
23, 11, 36
24, 21, 24
24, 21, 30
25, 2, 7
25, 38, 39
26, 9, 5
26, 9, 6
26, 7, 24
26, 7, 26
27, 9, 24
27, 9, 26
27, 9, 30
27, 29, 13
27, 29, 14
27, 16, 34
28, 17, 4
28, 17, 36
28, 25, 10
28, 25, 12
29, 39, 20
29, 39, 36
30, 34, 10
30, 34, 31
30, 11, 32
30, 11, 37
31, 31, 3
31, 31, 6
31, 31, 9
31, 31, 16
31, 31, 17
31, 31, 18
31, 31, 20
31, 31, 27
31, 31, 28
31, 24, 39
32, 1, 39
32, 2, 22
32, 26, 3
32, 26, 30
32, 27, 11
32, 27, 17
32, 27, 32
32, 27, 35
33, 7, 4
33, 7, 8
33, 7, 17
33, 7, 34
34, 38, 1
34, 38, 8
34, 38, 20
34, 38, 31
34, 38, 36
34, 29, 4
34, 29, 11
34, 29, 33
35, 4, 9
35, 4, 12
35, 4, 30
35, 4, 39
35, 20, 23
35, 20, 25
36, 32, 6
36, 32, 7
36, 32, 10
36, 32, 16
36, 32, 17
36, 32, 18
36, 32, 21
36, 32, 24
36, 32, 30
36, 32, 34
37, 7, 3
37, 7, 9
37, 7, 35
37, 18, 4
37, 18, 26
37, 18, 29
37, 38, 6
37, 38, 17
37, 38, 21
37, 38, 27
37, 38, 34
37, 38, 37
38, 1, 16
38, 1, 22
38, 3, 27
38, 37, 6
38, 37, 10
38, 37, 11
38, 37, 12
38, 37, 14
38, 37, 20
38, 37, 24
38, 37, 36
38, 28, 34
39, 10, 0
39, 10, 7
39, 10, 9
39, 10, 37
39, 1, 16
39, 1, 20
39, 1, 21
39, 1, 27
39, 1, 38
39, 8, 36
